1.248275375366210938e+02 1.231860122680664062e+02 1.179060668945312500e+02 2.168563777103334367e+00
1.248833770751953125e+02 1.231892166137695312e+02 1.179386444091796875e+02 2.218679584880896449e+00
1.250266265869140625e+02 1.232009887695312500e+02 1.180268325805664062e+02 2.268795392658458532e+00
1.252209167480468750e+02 1.232245864868164062e+02 1.181563110351562500e+02 2.318911200436019726e+00
1.254298400878906250e+02 1.232632598876953125e+02 1.183127441406250000e+02 2.369027008213581809e+00
1.256170196533203125e+02 1.233202667236328125e+02 1.184818115234375000e+02 2.419142815991143891e+00
1.257466812133789062e+02 1.233987579345703125e+02 1.186493759155273438e+02 2.447481036682723321e+00
1.258131790161132812e+02 1.234965133666992188e+02 1.188100128173828125e+02 2.437503929352814680e+00
1.258531494140625000e+02 1.236038665771484375e+02 1.189705505371093750e+02 2.426255861296873206e+00
1.258881072998046875e+02 1.237151794433593750e+02 1.191337661743164062e+02 2.413922252027738580e+00
1.259229660034179688e+02 1.238289413452148438e+02 1.192978973388671875e+02 2.401588642758603953e+00
1.259619979858398438e+02 1.239438018798828125e+02 1.194610137939453125e+02 2.389255033489469771e+00
1.260094985961914062e+02 1.240584106445312500e+02 1.196211929321289062e+02 2.376921424220335144e+00
1.260697708129882812e+02 1.241714096069335938e+02 1.197764968872070312e+02 2.364587814951200961e+00
1.261470947265625000e+02 1.242814407348632812e+02 1.199250106811523438e+02 2.352254205682066335e+00
1.262456359863281250e+02 1.243872299194335938e+02 1.200648269653320312e+02 2.349153289556879631e+00
1.263639144897460938e+02 1.244900588989257812e+02 1.201950149536132812e+02 2.360768916145220331e+00
1.264928359985351562e+02 1.245947113037109375e+02 1.203159484863281250e+02 2.372384542733561030e+00
1.266227798461914062e+02 1.247062301635742188e+02 1.204281005859375000e+02 2.384000169321901730e+00
1.267441177368164062e+02 1.248296356201171875e+02 1.205319519042968750e+02 2.395615795910242429e+00
1.268472061157226562e+02 1.249699707031250000e+02 1.206279754638671875e+02 2.407231422498582685e+00
1.269227676391601562e+02 1.251319351196289062e+02 1.207167892456054688e+02 2.414524163295868942e+00
1.269887771606445312e+02 1.252929229736328125e+02 1.208116302490234375e+02 2.399786310834287395e+00
1.270804138183593750e+02 1.254163208007812500e+02 1.209311904907226562e+02 2.360723094482839013e+00
1.271872482299804688e+02 1.255163269042968750e+02 1.210690383911132812e+02 2.321659878131391075e+00
1.272942657470703125e+02 1.256122131347656250e+02 1.212162628173828125e+02 2.282596661779943581e+00
1.273864822387695312e+02 1.257232437133789062e+02 1.213639526367187500e+02 2.243533445428495199e+00
1.274531097412109375e+02 1.258630905151367188e+02 1.215047760009765625e+02 2.238678332456492726e+00
1.275049743652343750e+02 1.260169067382812500e+02 1.216394500732421875e+02 2.236854386482376889e+00
1.275597915649414062e+02 1.261607360839843750e+02 1.217712783813476562e+02 2.235030440508260607e+00
1.276352615356445312e+02 1.262706451416015625e+02 1.219035644531250000e+02 2.233206494534143882e+00
1.277462310791015625e+02 1.263266754150390625e+02 1.220393905639648438e+02 2.186736977530250758e+00
1.278852996826171875e+02 1.263398056030273438e+02 1.221802291870117188e+02 2.128114545970073657e+00
1.280347137451171875e+02 1.263354339599609375e+02 1.223268203735351562e+02 2.069492114409896111e+00
1.281766815185546875e+02 1.263390197753906250e+02 1.224798812866210938e+02 2.010869682849718565e+00
1.282958526611328125e+02 1.263733444213867188e+02 1.226393508911132812e+02 1.957158603174699696e+00
1.284118499755859375e+02 1.264231262207031250e+02 1.227942733764648438e+02 1.907169937601628673e+00
1.285372314453125000e+02 1.264541015625000000e+02 1.229445724487304688e+02 1.855678312841664068e+00
1.286237030029296875e+02 1.264359130859375000e+02 1.231275329589843750e+02 1.794291399407543786e+00
1.287007446289062500e+02 1.264297409057617188e+02 1.233164520263671875e+02 1.749005262293809260e+00
1.287894897460937500e+02 1.264527511596679688e+02 1.234950408935546875e+02 1.712403116495536892e+00
1.288989868164062500e+02 1.264820861816406250e+02 1.236597976684570312e+02 1.682907635033099147e+00
1.290267028808593750e+02 1.265034484863281250e+02 1.238136901855468750e+02 1.676058165702543290e+00
1.291474914550781250e+02 1.265211868286132812e+02 1.239722137451171875e+02 1.669208696371987433e+00
1.292372283935546875e+02 1.265410079956054688e+02 1.241494827270507812e+02 1.662951611527108575e+00
1.292950897216796875e+02 1.265632476806640625e+02 1.243419418334960938e+02 1.656792093444255709e+00
1.293290405273437500e+02 1.265862121582031250e+02 1.245394515991210938e+02 1.648793147806158377e+00
1.293451843261718750e+02 1.266081771850585938e+02 1.247368392944335938e+02 1.637654779282759376e+00
1.293470001220703125e+02 1.266274642944335938e+02 1.249359664916992188e+02 1.626516410759360598e+00
1.293377990722656250e+02 1.266423645019531250e+02 1.251392288208007812e+02 1.627323714230356488e+00
1.293228149414062500e+02 1.266523056030273438e+02 1.253470687866210938e+02 1.676926789830443409e+00
1.293117675781250000e+02 1.266592788696289062e+02 1.255555648803710938e+02 1.726529865430530108e+00
1.293149414062500000e+02 1.266656036376953125e+02 1.257601776123046875e+02 1.776132941030616585e+00
1.293426208496093750e+02 1.266735992431640625e+02 1.259563903808593750e+02 1.825736016630703062e+00
1.294051055908203125e+02 1.266855850219726562e+02 1.261396713256835938e+02 1.875339092230789984e+00
1.295105895996093750e+02 1.267018508911132812e+02 1.263064498901367188e+02 1.903176267357576279e+00
1.296335906982421875e+02 1.267095108032226562e+02 1.264669418334960938e+02 1.925979593145657587e+00
1.296391754150390625e+02 1.266975173950195312e+02 1.266684799194335938e+02 1.877849391484683217e+00
1.296222534179687500e+02 1.266837081909179688e+02 1.268689193725585938e+02 1.832206463402029861e+00
1.296027069091796875e+02 1.266649780273437500e+02 1.270667953491210938e+02 1.786563535319376728e+00
1.295943298339843750e+02 1.266371612548828125e+02 1.272634201049804688e+02 1.740920607236723594e+00
1.296014404296875000e+02 1.266033554077148438e+02 1.274611053466796875e+02 1.748220153374725916e+00
1.296035461425781250e+02 1.265809173583984375e+02 1.276628417968750000e+02 1.784345233155843591e+00
1.296005249023437500e+02 1.265665817260742188e+02 1.278672409057617188e+02 1.820470312936960600e+00
1.295939331054687500e+02 1.265556182861328125e+02 1.280726623535156250e+02 1.856595392718077608e+00
1.295853424072265625e+02 1.265432815551757812e+02 1.282774810791015625e+02 1.892720472499194839e+00
1.295763702392578125e+02 1.265248336791992188e+02 1.284800415039062500e+02 1.928845552280312070e+00
1.295685729980468750e+02 1.264955291748046875e+02 1.286787109375000000e+02 1.964970632061429079e+00
1.295635375976562500e+02 1.264506301879882812e+02 1.288718566894531250e+02 2.001095711842546532e+00
1.295628509521484375e+02 1.263853912353515625e+02 1.290578308105468750e+02 2.037220791623663541e+00
1.295666656494140625e+02 1.262987365722656250e+02 1.292361145019531250e+02 2.080730992343713837e+00
1.295598449707031250e+02 1.262936859130859375e+02 1.294223175048828125e+02 2.160645550125517289e+00
1.295456390380859375e+02 1.263722839355468750e+02 1.296159515380859375e+02 2.240560107907321630e+00
1.295281066894531250e+02 1.264733963012695312e+02 1.298126831054687500e+02 2.320474665689125526e+00
1.295116271972656250e+02 1.265392684936523438e+02 1.300086364746093750e+02 2.405593657169871946e+00
1.295056457519531250e+02 1.265637969970703125e+02 1.302063140869140625e+02 2.494226293198779310e+00
1.295222778320312500e+02 1.265788803100585938e+02 1.304105834960937500e+02 2.557787535430657400e+00
1.295662536621093750e+02 1.266053237915039062e+02 1.306109161376953125e+02 2.617783856697174727e+00
1.296396026611328125e+02 1.266595611572265625e+02 1.307911376953125000e+02 2.677780177963691610e+00
1.297332611083984375e+02 1.267439193725585938e+02 1.309454803466796875e+02 2.718011400357803975e+00
1.297571868896484375e+02 1.267582550048828125e+02 1.311499176025390625e+02 2.756645965421570033e+00
1.297683410644531250e+02 1.267828063964843750e+02 1.313554382324218750e+02 2.818168704641995426e+00
1.297765655517578125e+02 1.268267898559570312e+02 1.315546112060546875e+02 2.879691443862419931e+00
1.297822113037109375e+02 1.268863067626953125e+02 1.317485504150390625e+02 2.941214183082844436e+00
1.297856292724609375e+02 1.269574813842773438e+02 1.319383544921875000e+02 3.002736922303269829e+00
1.297871551513671875e+02 1.270364151000976562e+02 1.321251373291015625e+02 3.064259661523693890e+00
1.297871398925781250e+02 1.271192245483398438e+02 1.323099670410156250e+02 3.125782400744118839e+00
1.297858886718750000e+02 1.272020263671875000e+02 1.324939727783203125e+02 3.187305139964544232e+00
1.297837829589843750e+02 1.272809295654296875e+02 1.326782379150390625e+02 3.248827879184969625e+00
1.297811431884765625e+02 1.273520507812500000e+02 1.328638916015625000e+02 3.310350618405394130e+00
1.297783203125000000e+02 1.274115066528320312e+02 1.330520019531250000e+02 3.371873357625819079e+00
1.297756500244140625e+02 1.274553985595703125e+02 1.332436828613281250e+02 3.433396096846244028e+00
1.297733612060546875e+02 1.274799423217773438e+02 1.334400177001953125e+02 3.509861919589197132e+00
1.297654876708984375e+02 1.274862747192382812e+02 1.336410980224609375e+02 3.613680470598037431e+00
1.297431030273437500e+02 1.274851913452148438e+02 1.338443298339843750e+02 3.719130219767561307e+00
1.297134399414062500e+02 1.274949569702148438e+02 1.340435791015625000e+02 3.824579968937085628e+00
1.296867218017578125e+02 1.275349731445312500e+02 1.342320709228515625e+02 3.926018860669010291e+00
1.296707916259765625e+02 1.276160583496093750e+02 1.344058227539062500e+02 4.012760833141383543e+00
1.296685333251953125e+02 1.277305297851562500e+02 1.345667877197265625e+02 4.099502805613756351e+00
1.296820983886718750e+02 1.278683471679687500e+02 1.347176055908203125e+02 4.186244778086129159e+00
1.297137145996093750e+02 1.280194396972656250e+02 1.348609924316406250e+02 4.272986750558503743e+00
1.297655487060546875e+02 1.281737823486328125e+02 1.349996337890625000e+02 4.359728723030876552e+00
1.298398132324218750e+02 1.283212738037109375e+02 1.351361999511718750e+02 4.446470695503249360e+00
1.299386749267578125e+02 1.284519042968750000e+02 1.352733764648437500e+02 4.533212667975622168e+00
1.300620880126953125e+02 1.285572814941406250e+02 1.354137115478515625e+02 4.602152899920975315e+00
1.301884918212890625e+02 1.286448974609375000e+02 1.355583190917968750e+02 4.664432782722959026e+00
1.302846527099609375e+02 1.287308654785156250e+02 1.357075653076171875e+02 4.726712665524942736e+00
1.303175354003906250e+02 1.288313598632812500e+02 1.358617706298828125e+02 4.762124475280042013e+00
1.302867584228515625e+02 1.289545593261718750e+02 1.360172424316406250e+02 4.724068191724597909e+00
1.302492980957031250e+02 1.290924987792968750e+02 1.361639556884765625e+02 4.685598930082385039e+00
1.301881256103515625e+02 1.291979370117187500e+02 1.363205413818359375e+02 4.641799585909661907e+00
1.301648254394531250e+02 1.292853698730468750e+02 1.364964141845703125e+02 4.552482454461934225e+00
1.301772613525390625e+02 1.293738861083984375e+02 1.366795654296875000e+02 4.463165323014206542e+00
1.301804504394531250e+02 1.294660491943359375e+02 1.368602294921875000e+02 4.371868518700006589e+00
1.301544494628906250e+02 1.295628204345703125e+02 1.370338745117187500e+02 4.277063541184048745e+00
1.301154937744140625e+02 1.296626892089843750e+02 1.372036590576171875e+02 4.182258563668090900e+00
1.300826110839843750e+02 1.297640380859375000e+02 1.373732910156250000e+02 4.087453586152132168e+00
1.300674743652343750e+02 1.298655853271484375e+02 1.375453033447265625e+02 4.000906757304499628e+00
1.300452270507812500e+02 1.299675292968750000e+02 1.377163543701171875e+02 3.920058018917376597e+00
1.300121002197265625e+02 1.300664825439453125e+02 1.378876953125000000e+02 3.840099587960935867e+00
1.299787597656250000e+02 1.301573333740234375e+02 1.380633239746093750e+02 3.760141157004495138e+00
1.299571685791015625e+02 1.302364349365234375e+02 1.382461547851562500e+02 3.681334957291634069e+00
1.299641418457031250e+02 1.303111572265625000e+02 1.384309997558593750e+02 3.585585839892710514e+00
1.299977874755859375e+02 1.303877105712890625e+02 1.386136474609375000e+02 3.489520244001256710e+00
1.300499267578125000e+02 1.304702758789062500e+02 1.387914276123046875e+02 3.393454648109800686e+00
1.301124114990234375e+02 1.305630340576171875e+02 1.389616699218750000e+02 3.297389052218346883e+00
1.301770629882812500e+02 1.306701812744140625e+02 1.391216888427734375e+02 3.204242953211519307e+00
1.302364196777343750e+02 1.307925262451171875e+02 1.392714233398437500e+02 3.131072814431813622e+00
1.302850036621093750e+02 1.309216003417968750e+02 1.394179992675781250e+02 3.057902675652107938e+00
1.303176727294921875e+02 1.310473480224609375e+02 1.395697326660156250e+02 2.984732536872401809e+00
1.303332672119140625e+02 1.311604614257812500e+02 1.397339324951171875e+02 2.910365757674584941e+00
1.303629608154296875e+02 1.312610321044921875e+02 1.399062042236328125e+02 2.842761154508111510e+00
1.303991241455078125e+02 1.313508300781250000e+02 1.400838470458984375e+02 2.775156551341637634e+00
1.304206848144531250e+02 1.314305267333984375e+02 1.402663269042968750e+02 2.707551948175164203e+00
1.304098663330078125e+02 1.315006256103515625e+02 1.404531250000000000e+02 2.645884676945048142e+00
1.304164123535156250e+02 1.315581970214843750e+02 1.406430816650390625e+02 2.587051022602528949e+00
1.304610595703125000e+02 1.316027069091796875e+02 1.408347167968750000e+02 2.527539041847060908e+00
1.305214843750000000e+02 1.316362152099609375e+02 1.410265808105468750e+02 2.468027061091591978e+00
1.305785827636718750e+02 1.316615295410156250e+02 1.412174987792968750e+02 2.418660662030731157e+00
1.306771697998046875e+02 1.316625061035156250e+02 1.413917083740234375e+02 2.374386283176470602e+00
1.307652282714843750e+02 1.316836853027343750e+02 1.415671997070312500e+02 2.320915828224390243e+00
1.308231658935546875e+02 1.317309265136718750e+02 1.417554931640625000e+02 2.260843742414276658e+00
1.308780059814453125e+02 1.317833862304687500e+02 1.419462738037109375e+02 2.232146749677782260e+00
1.309359283447265625e+02 1.318328094482421875e+02 1.421365051269531250e+02 2.212085884129805891e+00
1.309932250976562500e+02 1.318769836425781250e+02 1.423266448974609375e+02 2.192025018581829521e+00
1.310460662841796875e+02 1.319136810302734375e+02 1.425171356201171875e+02 2.171964153033853151e+00
1.310906829833984375e+02 1.319407348632812500e+02 1.427084808349609375e+02 2.151903287485876781e+00
1.311232604980468750e+02 1.319559326171875000e+02 1.429011077880859375e+02 2.131842421937899967e+00
