1.258492279052734375e+02 1.313082122802734375e+02 1.085653762817382812e+02 3.381255043594973309e+00
1.260263214111328125e+02 1.313365936279296875e+02 1.086528167724609375e+02 3.282606753240326025e+00
1.262141418457031250e+02 1.313457794189453125e+02 1.087302780151367188e+02 3.226705774159873030e+00
1.263885192871093750e+02 1.313270721435546875e+02 1.088324279785156250e+02 3.174052036590796710e+00
1.265560302734375000e+02 1.312944488525390625e+02 1.089455795288085938e+02 3.121398299021719946e+00
1.267232666015625000e+02 1.312618560791015625e+02 1.090560379028320312e+02 3.068744561452643627e+00
1.268968200683593750e+02 1.312432556152343750e+02 1.091501159667968750e+02 3.016090823883567751e+00
1.270829467773437500e+02 1.312519836425781250e+02 1.092149124145507812e+02 2.963573306390593132e+00
1.272760696411132812e+02 1.312774658203125000e+02 1.092661361694335938e+02 2.911249007305065639e+00
1.274587936401367188e+02 1.312860260009765625e+02 1.093471832275390625e+02 2.857134404551861628e+00
1.276338729858398438e+02 1.312884674072265625e+02 1.094471206665039062e+02 2.830862911899835854e+00
1.278067703247070312e+02 1.312984924316406250e+02 1.095496826171875000e+02 2.824447738198854196e+00
1.279777755737304688e+02 1.313159179687500000e+02 1.096540908813476562e+02 2.818032564497872539e+00
1.281470336914062500e+02 1.313401336669921875e+02 1.097599792480468750e+02 2.811617390796890437e+00
1.283146667480468750e+02 1.313705902099609375e+02 1.098669891357421875e+02 2.805202217095908779e+00
1.284808349609375000e+02 1.314066619873046875e+02 1.099747543334960938e+02 2.798787043394926677e+00
1.286456604003906250e+02 1.314477996826171875e+02 1.100829315185546875e+02 2.792371869693945463e+00
1.288093109130859375e+02 1.314934082031250000e+02 1.101911544799804688e+02 2.785956695992963361e+00
1.289719085693359375e+02 1.315429077148437500e+02 1.102990570068359375e+02 2.779541522291981703e+00
1.291335906982421875e+02 1.315957183837890625e+02 1.104062881469726562e+02 2.773126348591000045e+00
1.292932434082031250e+02 1.316285095214843750e+02 1.105207366943359375e+02 2.794406398720551632e+00
1.294342193603515625e+02 1.316426544189453125e+02 1.106603851318359375e+02 2.741494059809175710e+00
1.295506286621093750e+02 1.317167053222656250e+02 1.108004226684570312e+02 2.645331174889924419e+00
1.296461181640625000e+02 1.318317718505859375e+02 1.109421997070312500e+02 2.549168289970673129e+00
1.297244720458984375e+02 1.319667358398437500e+02 1.110877532958984375e+02 2.453005405051421395e+00
1.297895202636718750e+02 1.321005096435546875e+02 1.112390899658203125e+02 2.356842520132170105e+00
1.298466186523437500e+02 1.322138366699218750e+02 1.113975982666015625e+02 2.282373874707763317e+00
1.299149627685546875e+02 1.323135375976562500e+02 1.115573425292968750e+02 2.245725385752274761e+00
