1.267721786499023438e+02 1.314709320068359375e+02 1.088249206542968750e+02 2.561882727030304174e+00
1.268516006469726562e+02 1.315262756347656250e+02 1.090080337524414062e+02 2.666151708911703277e+00
1.270055618286132812e+02 1.316255493164062500e+02 1.090806655883789062e+02 2.717753647372422421e+00
1.271450042724609375e+02 1.317117614746093750e+02 1.091837539672851562e+02 2.751505385282583926e+00
1.272665863037109375e+02 1.317782745361328125e+02 1.093350982666015625e+02 2.785257123192745432e+00
1.273856582641601562e+02 1.318287658691406250e+02 1.094997024536132812e+02 2.819008861102906494e+00
1.275198211669921875e+02 1.318686370849609375e+02 1.096439590454101562e+02 2.851501318332898993e+00
1.276728134155273438e+02 1.319100799560546875e+02 1.097677307128906250e+02 2.885127215867930417e+00
1.278056716918945312e+02 1.319580841064453125e+02 1.099063110351562500e+02 2.887549426224312654e+00
1.279014968872070312e+02 1.320105895996093750e+02 1.100733489990234375e+02 2.864305476325954114e+00
1.279663467407226562e+02 1.320603942871093750e+02 1.102616271972656250e+02 2.841061526427594686e+00
1.280070648193359375e+02 1.321001129150390625e+02 1.104632110595703125e+02 2.817817576529236145e+00
1.280304870605468750e+02 1.321223449707031250e+02 1.106701736450195312e+02 2.794573626630877605e+00
1.280435485839843750e+02 1.321199951171875000e+02 1.108746643066406250e+02 2.768385958085749721e+00
1.280566101074218750e+02 1.321021423339843750e+02 1.110736618041992188e+02 2.736530955900023265e+00
1.280846862792968750e+02 1.321006317138671875e+02 1.112712860107421875e+02 2.710738288143923036e+00
1.281217498779296875e+02 1.320890808105468750e+02 1.114664306640625000e+02 2.686706380610671463e+00
1.281578826904296875e+02 1.320218505859375000e+02 1.116526412963867188e+02 2.648069774470949156e+00
1.282185821533203125e+02 1.319403076171875000e+02 1.118264846801757812e+02 2.601998365109074562e+00
1.283108215332031250e+02 1.318708648681640625e+02 1.119900894165039062e+02 2.546809712204336940e+00
1.284165344238281250e+02 1.318134307861328125e+02 1.121515960693359375e+02 2.491621059299599317e+00
1.285167999267578125e+02 1.317664184570312500e+02 1.123191909790039062e+02 2.449634028750759640e+00
1.286058502197265625e+02 1.317274169921875000e+02 1.124945526123046875e+02 2.422150284510126816e+00
1.286918640136718750e+02 1.316931915283203125e+02 1.126723785400390625e+02 2.394666540269493993e+00
1.287837524414062500e+02 1.316604309082031250e+02 1.128470458984375000e+02 2.367182796028861169e+00
1.288880004882812500e+02 1.316265106201171875e+02 1.130144500732421875e+02 2.347592976073847204e+00
1.289881286621093750e+02 1.315953216552734375e+02 1.131850891113281250e+02 2.351110726517425586e+00
1.290783233642578125e+02 1.315673065185546875e+02 1.133620681762695312e+02 2.354628476961003525e+00
1.291595611572265625e+02 1.315408935546875000e+02 1.135439987182617188e+02 2.358146227404581907e+00
1.292328643798828125e+02 1.315145416259765625e+02 1.137295074462890625e+02 2.361663977848159846e+00
1.292991790771484375e+02 1.314866485595703125e+02 1.139172210693359375e+02 2.365181728291737784e+00
1.293594818115234375e+02 1.314556427001953125e+02 1.141057815551757812e+02 2.377873055463005425e+00
1.294136505126953125e+02 1.314192199707031250e+02 1.142946014404296875e+02 2.404542911630726643e+00
1.294601287841796875e+02 1.313740997314453125e+02 1.144840850830078125e+02 2.431212767798448304e+00
1.294972534179687500e+02 1.313170013427734375e+02 1.146747207641601562e+02 2.456620918365251871e+00
1.295199584960937500e+02 1.312523803710937500e+02 1.148662719726562500e+02 2.478011223602296198e+00
1.295164337158203125e+02 1.312001953125000000e+02 1.150570983886718750e+02 2.499401528839340525e+00
1.294779357910156250e+02 1.311766357421875000e+02 1.152459411621093750e+02 2.504306414277966741e+00
1.294134216308593750e+02 1.311726531982421875e+02 1.154339370727539062e+02 2.508548556058194379e+00
1.293367767333984375e+02 1.311722106933593750e+02 1.156228866577148438e+02 2.512790697838421572e+00
1.292619018554687500e+02 1.311591949462890625e+02 1.158146133422851562e+02 2.517032839618649209e+00
1.292001647949218750e+02 1.311214752197265625e+02 1.160104064941406250e+02 2.562416495508224923e+00
1.291514892578125000e+02 1.310651702880859375e+02 1.162091674804687500e+02 2.609789007340765465e+00
1.291124267578125000e+02 1.310015563964843750e+02 1.164090957641601562e+02 2.657161519173306452e+00
1.290795745849609375e+02 1.309419708251953125e+02 1.166084136962890625e+02 2.704534031005847439e+00
1.290494995117187500e+02 1.308977050781250000e+02 1.168053283691406250e+02 2.751906542838387981e+00
1.290187835693359375e+02 1.308800964355468750e+02 1.169980545043945312e+02 2.799279054670928968e+00
